"","date","mosul","ilisu"
"303",1927-03-01,0.503782749176025,0.791498839855194
"304",1927-04-01,0.345168024301529,0.873870432376862
"305",1927-05-01,0.202237352728844,0.617007195949554
"306",1927-06-01,0.132107481360435,0.382177084684372
"307",1927-07-01,0.110856033861637,0.391226559877396
"308",1927-08-01,0.0795591026544571,0.292880922555923
"309",1927-09-01,0.0749816000461578,0.115658603608608
"310",1927-10-01,0.0970337092876434,0.280507951974869
"311",1927-11-01,0.0928197726607323,0.380323112010956
"312",1927-12-01,0.325095027685165,1.64427280426025
"313",1928-01-01,0.28626075387001,0.731651842594147
"314",1928-02-01,0.341707676649094,1.3742653131485
"315",1928-03-01,0.387776464223862,1.03352582454681
"316",1928-04-01,0.21086297929287,0.622219979763031
"317",1928-05-01,0.0932104736566544,0.364011436700821
"318",1928-06-01,0.111903764307499,0.427015721797943
"319",1928-07-01,0.0620818547904491,0.131797894835472
"320",1928-08-01,0.084266722202301,0.166441723704338
"321",1928-09-01,0.0811882466077805,0.0929984748363495
"322",1928-10-01,0.0666254535317421,0.169227719306946
"323",1928-11-01,0.293107569217682,0.124169662594795
"324",1928-12-01,0.494163244962692,0.311785012483597
"325",1929-01-01,0.817570984363556,0.689883649349213
"326",1929-02-01,1.13633573055267,1.15398800373077
"327",1929-03-01,1.38500678539276,1.2929025888443
"328",1929-04-01,1.31551945209503,1.5860583782196
"329",1929-05-01,0.440136313438416,0.638628900051117
"330",1929-06-01,0.238643959164619,0.430996686220169
"331",1929-07-01,0.234130173921585,0.29707807302475
"332",1929-08-01,0.0666452869772911,0.143214195966721
"333",1929-09-01,0.113776333630085,0.281265825033188
"334",1929-10-01,0.100181266665459,0.303074836730957
"335",1929-11-01,0.132411032915115,0.451720267534256
"336",1929-12-01,0.232133418321609,0.680662393569946
"337",1930-01-01,0.524535238742828,0.860716640949249
"338",1930-02-01,0.596502065658569,1.12753248214722
"339",1930-03-01,0.595591425895691,1.16758215427399
"340",1930-04-01,0.468794196844101,0.980252146720886
"341",1930-05-01,0.488676965236664,0.797982692718506
"342",1930-06-01,0.363449484109879,0.662194848060608
"343",1930-07-01,0.165544956922531,0.315901786088943
"344",1930-08-01,0.106902234256268,0.196656495332718
"345",1930-09-01,0.121070519089699,0.208502903580666
"346",1930-10-01,0.134132295846939,0.346637785434723
"347",1930-11-01,0.268219143152237,0.845977783203125
"348",1930-12-01,0.515230715274811,1.71645641326904
"349",1931-01-01,0.531253695487976,1.2855681180954
"350",1931-02-01,0.490947544574738,0.726397573947906
"351",1931-03-01,0.694190263748169,1.47126889228821
"352",1931-04-01,1.2691867351532,1.99647080898285
"353",1931-05-01,0.642423331737518,0.796450138092041
"354",1931-06-01,0.350575238466263,0.460090011358261
"355",1931-07-01,0.177305832505226,0.27554389834404
"356",1931-08-01,0.118685752153397,0.207093670964241
"357",1931-09-01,0.124992832541466,0.135073691606522
"358",1931-10-01,0.0876889377832413,0.131167784333229
"359",1931-11-01,0.101921379566193,0.776977598667145
"360",1931-12-01,0.289370030164719,2.21713948249817
"361",1932-01-01,0.501695573329926,1.83108258247375
"362",1932-02-01,0.556489288806915,1.99523258209229
"363",1932-03-01,0.923436462879181,1.92273139953613
"364",1932-04-01,1.13781833648682,2.80634450912476
"365",1932-05-01,0.642488241195679,1.29686856269836
"366",1932-06-01,0.352649986743927,0.757421910762787
"367",1932-07-01,0.222257405519485,0.393724858760834
"368",1932-08-01,0.147102072834969,0.256940066814423
"369",1932-09-01,0.130825012922287,0.205765053629875
"370",1932-10-01,0.0873796194791794,0.108732491731644
"371",1932-11-01,0.261518269777298,2.02831816673279
"372",1932-12-01,0.312989205121994,1.72420287132263
"373",1933-01-01,0.360390335321426,1.65322065353394
"374",1933-02-01,0.597785890102386,1.81237423419952
"375",1933-03-01,0.719698309898376,2.13244080543518
"376",1933-04-01,0.780831873416901,2.26877236366272
"377",1933-05-01,0.455517202615738,1.71520459651947
"378",1933-06-01,0.300780147314072,1.11898517608643
"379",1933-07-01,0.23013710975647,0.6120485663414
"380",1933-08-01,0.16253200173378,0.316695541143417
"381",1933-09-01,0.180921658873558,1.66606974601746
"382",1933-10-01,0.184273079037666,0.982910215854645
"383",1933-11-01,0.477161079645157,2.00507378578186
"384",1933-12-01,1.26418304443359,2.92556571960449
"385",1934-01-01,1.50234138965607,2.43000221252441
"386",1934-02-01,1.51786017417908,2.67935299873352
"387",1934-03-01,0.9242884516716,1.63833355903625
"388",1934-04-01,0.640858948230743,0.935373425483704
"389",1934-05-01,0.417420893907547,0.627351880073547
"390",1934-06-01,0.320093780755997,0.679496109485626
"391",1934-07-01,0.313925057649612,0.341339379549026
"392",1934-08-01,0.114075899124146,0.20024311542511
"393",1934-09-01,0.107548452913761,0.207405641674995
"394",1934-10-01,0.158769771456718,0.605129063129425
"395",1934-11-01,0.151397868990898,0.802185416221619
"396",1934-12-01,0.423652857542038,2.19455671310425
"397",1935-01-01,1.64109551906586,2.29010224342346
"398",1935-02-01,1.69830870628357,2.26877522468567
"399",1935-03-01,1.28938448429108,1.98579740524292
"400",1935-04-01,0.893058657646179,1.60620605945587
"401",1935-05-01,0.376488924026489,0.668123006820679
"402",1935-06-01,0.325482785701752,0.478800356388092
"403",1935-07-01,0.221767827868462,0.274312138557434
"404",1935-08-01,0.0685774832963943,0.164499461650848
"405",1935-09-01,0.0625251084566116,0.136324375867844
"406",1935-10-01,0.0731052383780479,0.283784180879593
"407",1935-11-01,0.155703961849213,0.879344582557678
"408",1935-12-01,0.314879179000854,1.39385807514191
"409",1936-01-01,0.453892797231674,1.43660354614258
"410",1936-02-01,0.792331635951996,1.70157659053802
"411",1936-03-01,0.751370549201965,1.44313037395477
"412",1936-04-01,0.514936089515686,1.08677613735199
"413",1936-05-01,0.571802079677582,1.35146355628967
"414",1936-06-01,0.476586550474167,1.11791217327118
"415",1936-07-01,0.252137839794159,0.508743584156036
"416",1936-08-01,0.150174483656883,0.265324234962463
"417",1936-09-01,0.157075121998787,0.260980218648911
"418",1936-10-01,0.325435221195221,0.820879936218262
"419",1936-11-01,0.544646263122559,1.23240101337433
"420",1936-12-01,0.696408450603485,1.60399150848389
"421",1937-01-01,0.672116756439209,1.22563397884369
"422",1937-02-01,0.565050005912781,1.07406091690063
"423",1937-03-01,0.435267597436905,0.906199753284454
"424",1937-04-01,0.402177214622498,1.05630767345428
"425",1937-05-01,0.326881855726242,0.945023953914642
"426",1937-06-01,0.232100591063499,0.593690872192383
"427",1937-07-01,0.0787878856062889,0.161826327443123
"428",1937-08-01,0.0853585675358772,0.136314392089844
"429",1937-09-01,0.0840318575501442,0.142164930701256
"430",1937-10-01,0.13893124461174,0.301510244607925
"431",1937-11-01,0.209367647767067,0.858372449874878
"432",1937-12-01,0.585994601249695,1.2994110584259
"433",1938-01-01,0.783828914165497,1.38315522670746
"434",1938-02-01,0.827426552772522,1.642782330513
"435",1938-03-01,1.05322563648224,1.5811539888382
"436",1938-04-01,1.24962770938873,2.00343155860901
"437",1938-05-01,0.558831989765167,0.867540538311005
"438",1938-06-01,0.296851843595505,0.41357833147049
"439",1938-07-01,0.121171958744526,0.164686873555183
"440",1938-08-01,0.100096143782139,0.11619433760643
"441",1938-09-01,0.11930775642395,0.199648261070251
"442",1938-10-01,0.119004182517529,0.241081982851028
"443",1938-11-01,0.177893802523613,0.58347749710083
"444",1938-12-01,0.342426210641861,1.17548167705536
"445",1939-01-01,0.272925168275833,0.64010089635849
"446",1939-02-01,0.687361001968384,1.60545134544373
"447",1939-03-01,1.22471654415131,2.43308234214783
"448",1939-04-01,0.808039784431458,1.4296795129776
"449",1939-05-01,0.412531614303589,0.687573909759521
"450",1939-06-01,0.240111157298088,0.412630826234818
